epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,71.1255,1.86575,2.17312,1.38576,0.23111,0.19533,0.11301,0.04665,2.41998,3.30228,1.77312,0.000366084,0.000366084,0.000366084
39,72.9776,1.90854,2.16567,1.40678,0.16443,0.17892,0.12376,0.06074,2.41773,3.28966,1.79358,0.000364708,0.000364708,0.000364708
40,74.8306,1.88815,1.99344,1.38,0.16713,0.17874,0.13297,0.06077,2.33348,3.40244,1.75582,0.000363332,0.000363332,0.000363332
41,76.7781,1.86068,2.15145,1.40813,0.18643,0.17022,0.1176,0.05198,2.40589,3.44679,1.79797,0.000361956,0.000361956,0.000361956
42,78.6161,1.82848,1.97305,1.38344,0.28729,0.14981,0.12335,0.04747,2.43239,3.33868,1.82113,0.00036058,0.00036058,0.00036058
43,80.4392,1.80544,2.00636,1.41671,0.42804,0.13914,0.13051,0.05722,2.38206,3.37915,1.83789,0.000359204,0.000359204,0.000359204
44,82.2475,1.85529,1.96014,1.40529,0.35858,0.10883,0.124,0.04658,2.39701,3.50295,1.81125,0.000357828,0.000357828,0.000357828
45,84.084,1.82113,1.98457,1.35693,0.29314,0.14421,0.12381,0.05558,2.37902,3.51564,1.81349,0.000356452,0.000356452,0.000356452
46,85.9026,1.81869,2.06676,1.38956,0.24953,0.16442,0.12027,0.05965,2.37814,3.47954,1.85769,0.000355076,0.000355076,0.000355076
47,87.7527,1.79796,1.93899,1.36161,0.38546,0.11752,0.11811,0.05747,2.37187,3.45416,1.8195,0.000353699,0.000353699,0.000353699
48,89.5669,1.76046,1.93067,1.35591,0.16224,0.14289,0.13074,0.06278,2.40693,3.48554,1.84916,0.000352323,0.000352323,0.000352323
49,91.451,1.7947,1.8359,1.34944,0.45702,0.10292,0.11862,0.04943,2.38152,3.45053,1.77301,0.000350947,0.000350947,0.000350947
50,93.2615,1.75243,1.86038,1.32245,0.38308,0.13102,0.10261,0.04519,2.39575,3.46053,1.81394,0.000349571,0.000349571,0.000349571
51,95.1044,1.80339,1.79877,1.35602,0.41243,0.11594,0.10403,0.04702,2.38848,3.48351,1.79645,0.000348195,0.000348195,0.000348195
52,96.9189,1.72875,1.80783,1.3272,0.30114,0.12083,0.11428,0.05505,2.37156,3.45288,1.80086,0.000346819,0.000346819,0.000346819
53,98.7474,1.79875,1.87316,1.38601,0.19287,0.11282,0.10386,0.04852,2.37839,3.46556,1.77208,0.000345443,0.000345443,0.000345443
54,100.566,1.68046,1.87762,1.33699,0.40221,0.08137,0.10329,0.04615,2.33889,3.50535,1.74064,0.000344067,0.000344067,0.000344067
55,102.419,1.78058,1.77945,1.33027,0.19474,0.14247,0.1163,0.05032,2.36534,3.54249,1.77956,0.000342691,0.000342691,0.000342691
56,104.247,1.67736,1.81824,1.33518,0.24521,0.17984,0.15335,0.0662,2.38971,3.50793,1.7715,0.000341315,0.000341315,0.000341315
57,106.176,1.70154,1.74534,1.31887,0.36819,0.13645,0.14297,0.05424,2.40141,3.50773,1.79853,0.000339938,0.000339938,0.000339938
58,108.047,1.67902,1.72497,1.28966,0.2426,0.20651,0.14254,0.05734,2.38906,3.57422,1.78815,0.000338562,0.000338562,0.000338562
59,109.925,1.72075,1.68665,1.32913,0.45974,0.14883,0.14998,0.06579,2.42545,3.70356,1.86211,0.000337186,0.000337186,0.000337186
60,111.8,1.68979,1.70671,1.32495,0.29021,0.19392,0.15938,0.06561,2.45434,3.50422,1.89986,0.00033581,0.00033581,0.00033581
61,113.754,1.64364,1.61174,1.2767,0.2974,0.13415,0.12232,0.05189,2.38354,3.4558,1.85981,0.000334434,0.000334434,0.000334434
62,115.734,1.63603,1.7001,1.29314,0.27298,0.13755,0.12527,0.05947,2.37597,3.55138,1.83648,0.000333058,0.000333058,0.000333058
63,117.637,1.76553,1.59705,1.30731,0.35095,0.12907,0.13687,0.06467,2.35105,3.64464,1.79066,0.000331682,0.000331682,0.000331682
64,119.59,1.71689,1.63765,1.33481,0.28597,0.15557,0.16001,0.06727,2.3444,3.5553,1.81144,0.000330306,0.000330306,0.000330306
65,121.515,1.72863,1.63479,1.30135,0.20074,0.1599,0.15652,0.06511,2.43508,3.3889,1.85092,0.00032893,0.00032893,0.00032893
66,123.442,1.60852,1.59515,1.31279,0.17239,0.12374,0.09744,0.03782,2.41464,3.60955,1.83652,0.000327553,0.000327553,0.000327553
67,125.324,1.64055,1.63518,1.27136,0.12682,0.07897,0.08713,0.03726,2.4632,3.65435,1.85733,0.000326177,0.000326177,0.000326177
68,127.179,1.62515,1.5187,1.25576,0.0926,0.20382,0.12621,0.05442,2.43594,3.47002,1.82989,0.000324801,0.000324801,0.000324801
69,129.084,1.66651,1.57368,1.30101,0.16794,0.20308,0.14003,0.0696,2.42192,3.50494,1.86724,0.000323425,0.000323425,0.000323425
70,131.024,1.69979,1.55711,1.26887,0.22763,0.12961,0.1164,0.05362,2.42442,3.55028,1.89209,0.000322049,0.000322049,0.000322049
71,132.953,1.59398,1.45599,1.25118,0.32623,0.12845,0.12567,0.05056,2.38225,3.74214,1.86507,0.000320673,0.000320673,0.000320673
72,134.839,1.6269,1.55689,1.24817,0.29932,0.13967,0.11514,0.04697,2.39507,3.61483,1.85525,0.000319297,0.000319297,0.000319297
73,136.74,1.59073,1.51271,1.27527,0.46018,0.16502,0.14172,0.06226,2.50014,3.45266,1.97108,0.000317921,0.000317921,0.000317921
74,138.755,1.57203,1.54816,1.27437,0.46674,0.22325,0.14627,0.06857,2.40286,3.49924,1.81896,0.000316545,0.000316545,0.000316545
75,140.697,1.5999,1.51807,1.21629,0.42009,0.21362,0.14007,0.0641,2.42023,3.71584,1.84744,0.000315169,0.000315169,0.000315169
76,142.591,1.65337,1.49178,1.27972,0.49529,0.17432,0.14234,0.06159,2.44684,3.70852,1.86338,0.000313792,0.000313792,0.000313792
77,144.69,1.52879,1.37419,1.20841,0.36553,0.25495,0.16933,0.06959,2.51157,3.58112,1.97048,0.000312416,0.000312416,0.000312416
78,146.792,1.50451,1.37927,1.23346,0.43414,0.18687,0.19273,0.07845,2.48142,3.57798,1.95574,0.00031104,0.00031104,0.00031104
79,148.794,1.58466,1.414,1.24639,0.53083,0.19005,0.20717,0.07779,2.50813,3.51541,1.9881,0.000309664,0.000309664,0.000309664
80,150.874,1.5446,1.36291,1.22339,0.63924,0.13368,0.20005,0.07196,2.54007,3.55743,2.03501,0.000308288,0.000308288,0.000308288
81,152.807,1.63764,1.40949,1.23351,0.47999,0.17145,0.19131,0.07584,2.56013,3.66803,1.99915,0.000306912,0.000306912,0.000306912
82,154.686,1.52454,1.42097,1.23834,0.36824,0.18903,0.17874,0.06675,2.51265,3.69658,1.94884,0.000305536,0.000305536,0.000305536
83,156.608,1.56264,1.39612,1.23939,0.37982,0.16865,0.13912,0.05392,2.48827,3.73131,1.90014,0.00030416,0.00030416,0.00030416
84,158.596,1.48443,1.36304,1.19957,0.48347,0.13043,0.14983,0.05438,2.45186,3.67098,1.85786,0.000302784,0.000302784,0.000302784
85,160.532,1.55705,1.45052,1.25363,0.28303,0.16665,0.13577,0.06187,2.46315,3.64325,1.90656,0.000301408,0.000301408,0.000301408
86,162.466,1.49366,1.37255,1.22349,0.31314,0.14365,0.1317,0.06723,2.41366,3.76216,1.89273,0.000300032,0.000300032,0.000300032
87,164.64,1.54966,1.40041,1.22552,0.23821,0.13327,0.12876,0.05988,2.44896,3.777,1.93352,0.000298655,0.000298655,0.000298655
88,166.605,1.45637,1.31835,1.20256,0.33857,0.13783,0.13781,0.06024,2.44294,3.67443,1.93388,0.000297279,0.000297279,0.000297279
89,168.643,1.55656,1.36091,1.23243,0.18708,0.14574,0.13715,0.05607,2.4655,3.62943,2.00306,0.000295903,0.000295903,0.000295903
90,170.612,1.49549,1.33412,1.19788,0.49309,0.11595,0.11287,0.05313,2.47964,3.67518,1.92065,0.000294527,0.000294527,0.000294527
91,172.569,1.53441,1.3314,1.20926,0.0902,0.20457,0.12063,0.0595,2.43454,3.63034,1.88987,0.000293151,0.000293151,0.000293151
92,174.425,1.49268,1.31656,1.21352,0.14483,0.18985,0.11908,0.0559,2.42518,3.60083,1.88879,0.000291775,0.000291775,0.000291775
93,176.391,1.49009,1.3005,1.1773,0.19642,0.18037,0.13011,0.0644,2.44101,3.61562,1.86063,0.000290399,0.000290399,0.000290399
94,178.326,1.46654,1.28676,1.22343,0.12911,0.16057,0.12018,0.05312,2.45306,3.82232,1.88073,0.000289023,0.000289023,0.000289023
95,180.228,1.52382,1.29777,1.19384,0.39406,0.08728,0.11186,0.05131,2.49126,3.82831,1.8542,0.000287647,0.000287647,0.000287647
96,182.083,1.50093,1.35469,1.23693,0.43533,0.11774,0.14075,0.06134,2.47593,3.76795,1.89115,0.00028627,0.00028627,0.00028627
97,184.042,1.55267,1.26323,1.22648,0.29989,0.16254,0.14261,0.06836,2.45481,3.67605,1.89209,0.000284894,0.000284894,0.000284894
98,185.945,1.4853,1.27754,1.16994,0.36468,0.17617,0.15532,0.0666,2.48275,3.61454,1.93816,0.000283518,0.000283518,0.000283518
99,187.837,1.40456,1.26563,1.15927,0.63853,0.13733,0.15509,0.06334,2.48123,3.54316,1.97879,0.000282142,0.000282142,0.000282142
100,189.755,1.44982,1.22813,1.17157,0.61052,0.14347,0.15426,0.05957,2.53299,3.44992,2.01855,0.000280766,0.000280766,0.000280766
101,191.623,1.48016,1.25503,1.18303,0.4376,0.16636,0.15631,0.06705,2.51913,3.49274,2.09152,0.00027939,0.00027939,0.00027939
102,193.484,1.45526,1.26188,1.20888,0.35553,0.13815,0.14959,0.07272,2.53448,3.54876,2.06764,0.000278014,0.000278014,0.000278014
103,195.377,1.42693,1.20421,1.17725,0.17152,0.21939,0.15607,0.0684,2.53824,3.49637,2.07228,0.000276638,0.000276638,0.000276638
104,197.252,1.453,1.31357,1.20669,0.28655,0.23156,0.17294,0.07008,2.52472,3.47928,2.07917,0.000275262,0.000275262,0.000275262
105,199.144,1.47645,1.27289,1.20005,0.5092,0.20463,0.17957,0.07538,2.45528,3.55049,1.93392,0.000273886,0.000273886,0.000273886
106,201.019,1.40934,1.22894,1.16684,0.41154,0.21559,0.18911,0.07803,2.46864,3.63257,1.9431,0.000272509,0.000272509,0.000272509
107,202.899,1.40963,1.20375,1.17564,0.3269,0.25161,0.17103,0.07069,2.49596,3.67817,1.93297,0.000271133,0.000271133,0.000271133
108,204.887,1.41627,1.24029,1.17963,0.26308,0.24926,0.18036,0.07523,2.46897,3.59989,1.93025,0.000269757,0.000269757,0.000269757
109,206.823,1.36412,1.1729,1.14771,0.27515,0.17637,0.17387,0.07083,2.47444,3.62372,1.9522,0.000268381,0.000268381,0.000268381
110,208.698,1.43784,1.18814,1.17708,0.20202,0.2072,0.18313,0.0692,2.43774,3.69626,1.93856,0.000267005,0.000267005,0.000267005
111,210.583,1.38019,1.19181,1.14071,0.26905,0.20168,0.17969,0.08162,2.49208,3.69342,2.06274,0.000265629,0.000265629,0.000265629
112,212.489,1.37026,1.17274,1.14268,0.19453,0.18483,0.17183,0.07579,2.50606,3.70879,2.05934,0.000264253,0.000264253,0.000264253
113,214.375,1.33076,1.19924,1.12548,0.21724,0.19468,0.16456,0.06636,2.58491,3.72047,2.16366,0.000262877,0.000262877,0.000262877
114,216.259,1.31105,1.14312,1.11444,0.2161,0.19567,0.16195,0.06886,2.52028,3.72182,2.08188,0.000261501,0.000261501,0.000261501
115,218.173,1.38325,1.14404,1.16952,0.2208,0.1872,0.14074,0.0663,2.50859,3.75418,2.01335,0.000260125,0.000260125,0.000260125
116,220.08,1.37055,1.10766,1.11883,0.18379,0.20183,0.14272,0.066,2.46745,3.70206,1.94201,0.000258749,0.000258749,0.000258749
117,222.021,1.34283,1.18335,1.13426,0.24352,0.15885,0.12587,0.06329,2.47543,3.72569,1.91141,0.000257372,0.000257372,0.000257372
118,223.933,1.31214,1.1072,1.14544,0.11655,0.17761,0.12357,0.06008,2.4695,3.74473,1.92832,0.000255996,0.000255996,0.000255996
119,225.828,1.3096,1.06821,1.12441,0.14764,0.15181,0.12072,0.05494,2.49699,3.83492,1.92264,0.00025462,0.00025462,0.00025462
120,227.796,1.32319,1.10327,1.11986,0.63919,0.08462,0.12364,0.0546,2.50983,3.85503,1.93535,0.000253244,0.000253244,0.000253244
121,229.743,1.33872,1.10493,1.10827,0.66059,0.08404,0.13931,0.0631,2.47275,3.83723,1.93974,0.000251868,0.000251868,0.000251868
122,231.623,1.34782,1.11982,1.12409,0.22364,0.17689,0.14256,0.06565,2.4896,3.78201,1.96889,0.000250492,0.000250492,0.000250492
123,233.573,1.34569,1.06023,1.11338,0.27652,0.17932,0.15929,0.06642,2.52237,3.68783,2.00425,0.000249116,0.000249116,0.000249116
124,235.486,1.33408,1.1507,1.14004,0.3235,0.16573,0.15056,0.06872,2.52915,3.61368,2.03338,0.00024774,0.00024774,0.00024774
125,237.366,1.28742,1.11396,1.11432,0.1719,0.16619,0.1507,0.06324,2.49613,3.60029,1.97602,0.000246364,0.000246364,0.000246364
126,239.251,1.32816,1.11294,1.12893,0.37311,0.14152,0.14754,0.05493,2.53622,3.58448,1.95786,0.000244987,0.000244987,0.000244987
127,241.124,1.33291,1.08399,1.12507,0.24619,0.15999,0.13963,0.06199,2.5567,3.66305,1.99453,0.000243611,0.000243611,0.000243611
128,242.988,1.31996,1.11053,1.1187,0.23951,0.12673,0.12993,0.06299,2.52522,3.68942,1.9598,0.000242235,0.000242235,0.000242235
129,244.892,1.36155,1.14986,1.15675,0.22015,0.21508,0.1382,0.06651,2.51168,3.67739,1.95815,0.000240859,0.000240859,0.000240859
130,246.762,1.30683,1.08107,1.11577,0.2416,0.25145,0.1427,0.07017,2.51675,3.59803,1.9902,0.000239483,0.000239483,0.000239483
131,248.622,1.26374,1.07024,1.11034,0.3671,0.16351,0.14237,0.07088,2.5782,3.76819,2.10122,0.000238107,0.000238107,0.000238107
132,250.502,1.29844,1.02011,1.09102,0.36063,0.19074,0.14116,0.063,2.52869,3.86928,2.04895,0.000236731,0.000236731,0.000236731
133,252.39,1.3206,1.03793,1.10328,0.36206,0.17979,0.15564,0.07121,2.51889,3.74633,2.01524,0.000235355,0.000235355,0.000235355
134,254.262,1.30556,1.06321,1.12771,0.49985,0.15708,0.16935,0.07641,2.5071,3.75045,2.03127,0.000233979,0.000233979,0.000233979
135,256.139,1.32509,1.04275,1.13312,0.236,0.21008,0.15606,0.0729,2.4727,3.76543,1.97621,0.000232603,0.000232603,0.000232603
136,258.02,1.2618,1.04775,1.09941,0.22174,0.19964,0.14238,0.06501,2.5042,3.73405,2.01728,0.000231226,0.000231226,0.000231226
137,259.899,1.2387,1.03687,1.08116,0.23784,0.1974,0.13852,0.06534,2.4683,3.7245,1.98076,0.00022985,0.00022985,0.00022985
138,261.786,1.23151,1.07596,1.10759,0.24055,0.20463,0.13455,0.06219,2.47401,3.7414,1.98369,0.000228474,0.000228474,0.000228474
139,263.672,1.24859,1.02766,1.09904,0.17222,0.17604,0.13608,0.06472,2.49971,3.76542,1.96472,0.000227098,0.000227098,0.000227098
140,265.542,1.24435,1.05513,1.095,0.1882,0.21151,0.14069,0.06558,2.52272,3.70487,2.0026,0.000225722,0.000225722,0.000225722
141,267.531,1.1947,0.96747,1.06686,0.17455,0.18717,0.14998,0.07304,2.54456,3.69786,2.0269,0.000224346,0.000224346,0.000224346
142,269.395,1.27029,1.03346,1.08174,0.15205,0.17182,0.13789,0.06882,2.54886,3.69238,1.99719,0.00022297,0.00022297,0.00022297
143,271.272,1.26593,1.03621,1.10675,0.2444,0.1585,0.13654,0.06676,2.58137,3.72023,2.06019,0.000221594,0.000221594,0.000221594
144,273.121,1.26171,1.02563,1.08694,0.43697,0.11372,0.15794,0.06701,2.54493,3.77577,2.01355,0.000220218,0.000220218,0.000220218
145,275.025,1.30583,0.99954,1.08337,0.15715,0.16571,0.13276,0.06542,2.5607,3.83361,2.08248,0.000218842,0.000218842,0.000218842
146,276.881,1.23147,0.95131,1.07447,0.20477,0.17016,0.12775,0.05948,2.56085,3.81621,2.08307,0.000217465,0.000217465,0.000217465
147,278.769,1.24189,0.99404,1.09659,0.23592,0.17443,0.12015,0.05241,2.49942,3.81917,1.99213,0.000216089,0.000216089,0.000216089
148,280.639,1.26983,0.97121,1.07701,0.2601,0.14414,0.13779,0.06786,2.54348,3.81316,2.03997,0.000214713,0.000214713,0.000214713
149,282.507,1.1843,0.98911,1.06014,0.13782,0.11232,0.13497,0.05959,2.53156,3.76136,2.024,0.000213337,0.000213337,0.000213337
150,284.378,1.22873,0.96659,1.06605,0.30463,0.10539,0.1281,0.06086,2.55087,3.74821,2.03764,0.000211961,0.000211961,0.000211961
151,286.251,1.20877,1.01327,1.10068,0.20467,0.17856,0.13134,0.06291,2.5287,3.76956,2.02545,0.000210585,0.000210585,0.000210585
152,288.08,1.21977,1.00385,1.09303,0.21594,0.17382,0.141,0.07061,2.53658,3.7528,2.04728,0.000209209,0.000209209,0.000209209
153,289.953,1.14196,0.94419,1.05237,0.27315,0.18454,0.14544,0.06371,2.54486,3.7308,2.06361,0.000207833,0.000207833,0.000207833
154,291.823,1.24564,0.99404,1.08166,0.30913,0.23062,0.16557,0.0689,2.53461,3.66784,2.03541,0.000206457,0.000206457,0.000206457
155,293.702,1.19043,0.97684,1.06777,0.25862,0.22041,0.16032,0.07267,2.536,3.62022,2.06675,0.000205081,0.000205081,0.000205081
156,295.588,1.20281,0.96552,1.10438,0.35188,0.19023,0.15618,0.06382,2.53992,3.64382,2.04028,0.000203704,0.000203704,0.000203704
157,297.466,1.20454,0.93606,1.05029,0.318,0.19014,0.15862,0.06271,2.54028,3.70662,2.0477,0.000202328,0.000202328,0.000202328
158,299.362,1.19397,0.9298,1.04532,0.25414,0.21579,0.15437,0.0641,2.49964,3.71177,2.0325,0.000200952,0.000200952,0.000200952
159,301.255,1.22191,0.98728,1.09352,0.22747,0.2182,0.14159,0.06962,2.51799,3.70868,2.06178,0.000199576,0.000199576,0.000199576
160,303.099,1.17861,0.9566,1.06085,0.58783,0.12367,0.14385,0.0695,2.52536,3.70372,2.06515,0.0001982,0.0001982,0.0001982
161,304.976,1.17975,0.9627,1.05212,0.17861,0.20573,0.15951,0.08172,2.51873,3.69412,2.05587,0.000196824,0.000196824,0.000196824
162,306.918,1.22716,0.99939,1.08155,0.40738,0.11663,0.14324,0.06626,2.53059,3.70148,2.05849,0.000195448,0.000195448,0.000195448
163,308.78,1.1642,0.93353,1.0796,0.23334,0.13664,0.13273,0.05869,2.52914,3.78942,2.03643,0.000194072,0.000194072,0.000194072
164,310.662,1.20713,0.95042,1.08686,0.10435,0.16804,0.13774,0.05918,2.54021,3.79826,2.06158,0.000192696,0.000192696,0.000192696
165,312.584,1.16053,0.96666,1.07543,0.15697,0.18448,0.13183,0.05536,2.54525,3.80893,2.08093,0.00019132,0.00019132,0.00019132
166,314.453,1.16818,0.92934,1.05735,0.29507,0.12229,0.12807,0.05459,2.56123,3.83665,2.09733,0.000189943,0.000189943,0.000189943
167,316.356,1.14349,0.90832,1.04953,0.35889,0.10466,0.13013,0.05361,2.59034,3.88338,2.14998,0.000188567,0.000188567,0.000188567
168,318.264,1.17577,0.94438,1.07092,0.55131,0.08638,0.12664,0.05304,2.55501,3.91505,2.08673,0.000187191,0.000187191,0.000187191
169,320.124,1.21283,0.98688,1.09485,0.27584,0.15205,0.12979,0.05656,2.52773,3.92765,2.07473,0.000185815,0.000185815,0.000185815
170,321.99,1.14812,0.91058,1.06782,0.27426,0.16813,0.11785,0.05301,2.55406,3.87308,2.09975,0.000184439,0.000184439,0.000184439
171,323.921,1.15366,0.9057,1.04818,0.28134,0.17238,0.12979,0.0573,2.56939,3.78789,2.1096,0.000183063,0.000183063,0.000183063
172,325.914,1.14682,0.91059,1.04517,0.29137,0.14708,0.13345,0.05748,2.56424,3.73111,2.08535,0.000181687,0.000181687,0.000181687
173,327.907,1.21001,0.93937,1.06345,0.30026,0.12735,0.13361,0.05996,2.56981,3.74662,2.06986,0.000180311,0.000180311,0.000180311
174,329.787,1.18161,0.90204,1.06271,0.27082,0.18338,0.14011,0.06697,2.55564,3.7702,2.05827,0.000178935,0.000178935,0.000178935
175,331.734,1.17196,0.94093,1.0524,0.38145,0.10913,0.13978,0.06711,2.57709,3.81675,2.09343,0.000177559,0.000177559,0.000177559
176,333.663,1.18887,0.9514,1.04505,0.3767,0.11451,0.14013,0.06518,2.57638,3.85159,2.12505,0.000176182,0.000176182,0.000176182
177,335.594,1.12812,0.89634,1.04021,0.28643,0.12788,0.12991,0.05873,2.59911,3.79099,2.15569,0.000174806,0.000174806,0.000174806
178,337.487,1.12343,0.8875,1.03844,0.30766,0.18798,0.13552,0.06095,2.5768,3.76932,2.12822,0.00017343,0.00017343,0.00017343
179,339.377,1.1505,0.89371,1.04643,0.29883,0.19519,0.14813,0.0653,2.55895,3.78598,2.0785,0.000172054,0.000172054,0.000172054
180,341.255,1.18383,0.90628,1.05895,0.22558,0.184,0.14439,0.06539,2.54637,3.816,2.04368,0.000170678,0.000170678,0.000170678
181,343.137,1.1385,0.94881,1.05341,0.36388,0.14902,0.16609,0.07032,2.52185,3.81689,2.03857,0.000169302,0.000169302,0.000169302
182,345.013,1.10711,0.92437,1.06595,0.51156,0.11708,0.16533,0.06298,2.52087,3.85107,2.03199,0.000167926,0.000167926,0.000167926
183,346.903,1.09331,0.89854,1.04005,0.51682,0.10907,0.16845,0.06292,2.52911,3.86377,2.02899,0.00016655,0.00016655,0.00016655
184,348.787,1.11406,0.87918,1.02659,0.18063,0.17564,0.15172,0.06067,2.56275,3.85248,2.0564,0.000165174,0.000165174,0.000165174
185,350.691,1.06734,0.91167,1.02547,0.31039,0.13584,0.1511,0.06212,2.54218,3.84805,2.06457,0.000163798,0.000163798,0.000163798
186,352.578,1.14677,0.89467,1.0736,0.36096,0.1244,0.15681,0.05995,2.54604,3.86621,2.07412,0.000162421,0.000162421,0.000162421
